hex_id,pop,light
8658c250fffffff,725,51
8658c2517ffffff,508,89
8658c251fffffff,510,114
8658c2527ffffff,1331,42
8658c252fffffff,1311,114
8658c2537ffffff,553,40
8658c2567ffffff,437,207
8658c2577ffffff,561,327
8658c25b7ffffff,889,161
8658c2807ffffff,1218,45
8658c280fffffff,2238,34
8658c2817ffffff,1587,43
8658c281fffffff,4134,36
8658c2827ffffff,1140,34
8658c282fffffff,1307,35
8658c2837ffffff,1140,39
8658c2847ffffff,5896,100
8658c284fffffff,1037,131
8658c2857ffffff,7903,36
8658c285fffffff,1407,84
8658c2867ffffff,10672,37
8658c286fffffff,2121,52
8658c2877ffffff,3767,44
8658c2887ffffff,2066,75
8658c288fffffff,1703,62
8658c2897ffffff,5357,316
8658c289fffffff,3474,67
8658c28a7ffffff,3621,120
8658c28afffffff,1870,40
8658c28b7ffffff,19161,116
8658c28c7ffffff,1276,34
8658c28cfffffff,1024,38
8658c28d7ffffff,2758,37
8658c28dfffffff,1301,46
8658c28e7ffffff,4165,45
8658c28efffffff,1119,33
8658c28f7ffffff,1724,35
8658c2907ffffff,3414,40
8658c290fffffff,2694,34
8658c2917ffffff,2505,37
8658c291fffffff,1283,34
8658c2927ffffff,2833,28
8658c292fffffff,2818,30
8658c2937ffffff,5461,31
8658c2947ffffff,1452,32
8658c294fffffff,3247,40
8658c2957ffffff,1509,33
8658c295fffffff,3000,54
8658c2967ffffff,1842,32
8658c296fffffff,850,33
8658c2977ffffff,2785,40
8658c2987ffffff,3152,65
8658c298fffffff,1873,42
8658c2997ffffff,6211,49
8658c299fffffff,6987,215
8658c29a7ffffff,3056,72
8658c29afffffff,1295,69
8658c29b7ffffff,3616,44
8658c2a07ffffff,1749,30
8658c2a0fffffff,3085,28
8658c2a17ffffff,650,29
8658c2a1fffffff,997,38
8658c2a27ffffff,767,46
8658c2a2fffffff,1964,32
8658c2a37ffffff,615,29
8658c2a47ffffff,2928,29
8658c2a4fffffff,1113,30
8658c2a57ffffff,6167,29
8658c2a5fffffff,2042,28
8658c2a67ffffff,2847,60
8658c2a6fffffff,1245,31
8658c2a77ffffff,9710,31
8658c2a87ffffff,522,35
8658c2a8fffffff,521,65
8658c2a97ffffff,962,46
8658c2a9fffffff,516,38
8658c2aa7ffffff,517,32
8658c2aafffffff,507,29
8658c2ab7ffffff,986,53
8658c2ac7ffffff,1434,28
8658c2acfffffff,3340,29
8658c2ae7ffffff,2106,31
8658c2aefffffff,2522,30
8658c2af7ffffff,795,30
8658c2b07ffffff,1179,139
8658c2b0fffffff,1835,40
8658c2b17ffffff,656,45
8658c2b1fffffff,593,40
8658c2b27ffffff,1984,79
8658c2b2fffffff,1612,49
8658c2b37ffffff,1542,64
8658c2b47ffffff,941,139
8658c2b4fffffff,920,64
8658c2b57ffffff,2368,35
8658c2b5fffffff,3100,58
8658c2b67ffffff,726,163
8658c2b6fffffff,498,54
8658c2b77ffffff,1119,61
8658c2b87ffffff,456,40
8658c2b8fffffff,506,30
8658c2b97ffffff,746,77
8658c2b9fffffff,500,38
8658c2ba7ffffff,537,34
8658c2bafffffff,482,29
8658c2bb7ffffff,516,52
8658c2c07ffffff,2612,160
8658c2c0fffffff,1283,182
8658c2c17ffffff,1845,116
8658c2c1fffffff,1821,188
8658c2c27ffffff,1334,35
8658c2c2fffffff,2581,237
8658c2c37ffffff,1549,36
8658c2c47ffffff,2146,135
8658c2c4fffffff,1285,53
8658c2c57ffffff,1609,558
8658c2c5fffffff,1694,84
8658c2c67ffffff,3496,222
8658c2c6fffffff,1546,163
8658c2c77ffffff,1338,132
8658c2c87ffffff,404,97
8658c2c8fffffff,515,157
8658c2c97ffffff,719,236
8658c2c9fffffff,480,117
8658c2ca7ffffff,1289,274
8658c2cafffffff,609,424
8658c2cb7ffffff,1777,99
8658c2cc7ffffff,431,346
8658c2ccfffffff,716,313
8658c2cd7ffffff,839,177
8658c2cdfffffff,810,209
8658c2ce7ffffff,1349,308
8658c2cefffffff,1037,207
8658c2cf7ffffff,460,287
8658c2d07ffffff,4607,57
8658c2d0fffffff,1965,36
8658c2d17ffffff,2585,44
8658c2d1fffffff,1435,32
8658c2d27ffffff,2974,77
8658c2d2fffffff,3874,36
8658c2d37ffffff,4425,76
8658c2d47ffffff,6328,41
8658c2d4fffffff,6525,59
8658c2d57ffffff,2517,36
8658c2d5fffffff,4082,54
8658c2d67ffffff,3367,102
8658c2d6fffffff,26712,111
8658c2d77ffffff,2918,35
8658c2d87ffffff,1643,37
8658c2d8fffffff,1248,61
8658c2d97ffffff,1061,32
8658c2d9fffffff,1619,42
8658c2da7ffffff,3021,45
8658c2dafffffff,1975,35
8658c2db7ffffff,2907,43
8658c3007ffffff,1425,116
8658c300fffffff,1239,41
8658c3017ffffff,782,63
8658c301fffffff,1390,53
8658c3027ffffff,1103,218
8658c302fffffff,684,202
8658c3037ffffff,1743,42
8658c3047ffffff,1755,36
8658c304fffffff,2239,31
8658c3057ffffff,6259,36
8658c305fffffff,4122,40
8658c3067ffffff,648,39
8658c306fffffff,725,52
8658c3077ffffff,1107,42
8658c3087ffffff,2979,44
8658c308fffffff,1057,43
8658c3097ffffff,3977,55
8658c309fffffff,2165,47
8658c30a7ffffff,2071,34
8658c30afffffff,878,58
8658c30b7ffffff,4268,32
8658c30c7ffffff,2408,30
8658c30cfffffff,2117,28
8658c30d7ffffff,1005,29
8658c30dfffffff,989,30
8658c30e7ffffff,3174,28
8658c30efffffff,5050,44
8658c30f7ffffff,1326,28
8658c3107ffffff,583,141
8658c310fffffff,526,133
8658c3117ffffff,1025,29
8658c311fffffff,936,40
8658c3127ffffff,589,49
8658c312fffffff,420,64
8658c3137ffffff,967,176
8658c3147ffffff,1038,67
8658c314fffffff,449,110
8658c3157ffffff,676,153
8658c315fffffff,669,90
8658c3167ffffff,283,74
8658c316fffffff,260,63
8658c3177ffffff,571,47
8658c3187ffffff,6063,30
8658c318fffffff,1524,45
8658c3197ffffff,12580,33
8658c319fffffff,4976,29
8658c31a7ffffff,2399,30
8658c31afffffff,2396,31
8658c31b7ffffff,9279,29
8658c32b7ffffff,787,53
8658c3307ffffff,655,29
8658c3317ffffff,2231,32
8658c3327ffffff,466,43
8658c332fffffff,494,30
8658c3337ffffff,708,31
8658c3387ffffff,6143,48
8658c3397ffffff,2318,34
8658c339fffffff,1359,36
8658c33a7ffffff,2731,30
8658c33b7ffffff,2522,34
8658c3407ffffff,547,32
8658c3427ffffff,571,32
8658c342fffffff,1129,74
8658c3437ffffff,426,35
8658c3447ffffff,2043,38
8658c344fffffff,11057,35
8658c3457ffffff,1152,45
8658c345fffffff,1876,37
8658c3467ffffff,1459,45
8658c346fffffff,4070,53
8658c3477ffffff,1246,58
8658c34c7ffffff,1374,93
8658c34cfffffff,2634,81
8658c34dfffffff,1411,48
8658c34efffffff,1437,57
8658c3507ffffff,371,43
8658c350fffffff,524,29
8658c3517ffffff,414,77
8658c351fffffff,364,47
8658c3527ffffff,521,34
8658c352fffffff,521,27
8658c3537ffffff,834,39
8658c3547ffffff,2587,32
8658c354fffffff,4224,43
8658c3557ffffff,1650,37
8658c355fffffff,2117,43
8658c3567ffffff,4021,31
8658c356fffffff,7306,52
8658c3577ffffff,978,29
8658c358fffffff,751,157
8658c3607ffffff,5184,62
8658c3617ffffff,1829,85
8658c361fffffff,4131,72
8658c3627ffffff,3779,66
8658c362fffffff,5224,65
8658c3637ffffff,2119,74
8658c3677ffffff,1609,49
8658c36a7ffffff,2690,37
8658c3707ffffff,6422,42
8658c370fffffff,3910,36
8658c3717ffffff,8393,34
8658c371fffffff,4039,40
8658c3727ffffff,2466,47
8658c372fffffff,2576,36
8658c3737ffffff,13375,37
8658c3747ffffff,810,39
8658c374fffffff,1128,102
8658c3757ffffff,3476,78
8658c375fffffff,2172,40
8658c3767ffffff,740,42
8658c376fffffff,1009,55
8658c3777ffffff,1177,111
8658c3787ffffff,2323,73
8658c378fffffff,1714,36
8658c3797ffffff,2651,118
8658c379fffffff,1951,48
8658c37a7ffffff,3665,79
8658c37afffffff,3521,81
8658c37b7ffffff,4554,58
8658c3807ffffff,549,95
8658c380fffffff,382,38
8658c3817ffffff,919,42
8658c381fffffff,401,73
8658c3827ffffff,404,57
8658c382fffffff,1412,50
8658c3837ffffff,441,97
8658c3847ffffff,348,79
8658c384fffffff,317,36
8658c3857ffffff,303,39
8658c385fffffff,263,34
8658c3867ffffff,558,123
8658c386fffffff,397,64
8658c3877ffffff,460,41
8658c3887ffffff,1264,63
8658c388fffffff,600,65
8658c3897ffffff,6095,40
8658c389fffffff,1262,215
8658c38a7ffffff,2576,53
8658c38afffffff,666,47
8658c38b7ffffff,2364,74
8658c38c7ffffff,261,36
8658c38cfffffff,230,36
8658c38d7ffffff,435,32
8658c38dfffffff,266,36
8658c38e7ffffff,268,86
8658c38efffffff,240,33
8658c38f7ffffff,353,40
8658c3907ffffff,213,30
8658c390fffffff,362,139
8658c3917ffffff,222,30
8658c391fffffff,281,138
8658c3927ffffff,223,43
8658c392fffffff,296,146
8658c3937ffffff,199,27
8658c3947ffffff,877,71
8658c394fffffff,1571,44
8658c3957ffffff,564,88
8658c395fffffff,865,58
8658c3967ffffff,586,38
8658c396fffffff,2214,49
8658c3977ffffff,425,109
8658c3987ffffff,377,32
8658c398fffffff,654,134
8658c3997ffffff,433,37
8658c399fffffff,743,61
8658c39a7ffffff,218,30
8658c39afffffff,316,173
8658c39b7ffffff,275,28
8658c3a07ffffff,219,27
8658c3a0fffffff,209,27
8658c3a17ffffff,246,31
8658c3a1fffffff,215,30
8658c3a27ffffff,218,35
8658c3a2fffffff,217,32
8658c3a37ffffff,250,31
8658c3a47ffffff,218,68
8658c3a4fffffff,299,39
8658c3a57ffffff,205,28
8658c3a5fffffff,209,85
8658c3a67ffffff,254,44
8658c3a6fffffff,310,29
8658c3a77ffffff,206,49
8658c3a87ffffff,316,54
8658c3a8fffffff,314,69
8658c3a97ffffff,468,45
8658c3a9fffffff,458,49
8658c3aa7ffffff,214,123
8658c3aafffffff,223,41
8658c3ab7ffffff,324,212
8658c3ac7ffffff,238,34
8658c3acfffffff,316,38
8658c3ad7ffffff,335,58
8658c3adfffffff,407,32
8658c3ae7ffffff,210,29
8658c3aefffffff,227,88
8658c3af7ffffff,239,52
8658c3b07ffffff,271,39
8658c3b0fffffff,229,32
8658c3b17ffffff,261,29
8658c3b1fffffff,247,29
8658c3b27ffffff,319,33
8658c3b2fffffff,248,47
8658c3b37ffffff,343,70
8658c3b47ffffff,291,33
8658c3b4fffffff,383,31
8658c3b57ffffff,240,114
8658c3b5fffffff,231,35
8658c3b67ffffff,259,29
8658c3b6fffffff,374,37
8658c3b77ffffff,261,115
8658c3b87ffffff,212,32
8658c3b8fffffff,211,37
8658c3b97ffffff,221,69
8658c3b9fffffff,253,1140
8658c3ba7ffffff,231,34
8658c3bafffffff,212,76
8658c3bb7ffffff,229,29
8658c3c07ffffff,773,55
8658c3c0fffffff,733,94
8658c3c17ffffff,1164,30
8658c3c1fffffff,1577,70
8658c3c27ffffff,647,38
8658c3c2fffffff,1179,44
8658c3c37ffffff,894,33
8658c3c47ffffff,3437,32
8658c3c4fffffff,2430,37
8658c3c57ffffff,910,31
8658c3c5fffffff,2607,31
8658c3c67ffffff,4102,91
8658c3c6fffffff,3496,32
8658c3c77ffffff,1058,40
8658c3c87ffffff,870,28
8658c3c8fffffff,1122,28
8658c3c9fffffff,1030,30
8658c3ca7ffffff,1675,29
8658c3cafffffff,1605,50
8658c3cb7ffffff,1193,28
8658c3cc7ffffff,1685,30
8658c3ccfffffff,3907,28
8658c3cd7ffffff,665,28
8658c3cdfffffff,1046,29
8658c3ce7ffffff,1389,39
8658c3cefffffff,2218,28
8658c3cf7ffffff,883,38
8658c3d07ffffff,344,33
8658c3d0fffffff,368,85
8658c3d17ffffff,552,28
8658c3d1fffffff,426,32
8658c3d27ffffff,328,29
8658c3d2fffffff,307,29
8658c3d37ffffff,502,30
8658c3d47ffffff,571,33
8658c3d4fffffff,1769,139
8658c3d57ffffff,513,78
8658c3d5fffffff,1080,55
8658c3d67ffffff,419,31
8658c3d6fffffff,747,60
8658c3d77ffffff,385,36
8658c3d87ffffff,2230,30
8658c3d8fffffff,1367,48
8658c3d97ffffff,1938,30
8658c3d9fffffff,1245,29
8658c3da7ffffff,981,31
8658c3dafffffff,658,30
8658c3db7ffffff,2246,29
8658c4007ffffff,435,95
8658c400fffffff,464,63
8658c4017ffffff,465,51
8658c401fffffff,497,64
8658c4027ffffff,416,34
8658c402fffffff,400,122
8658c4037ffffff,470,38
8658c4047ffffff,592,63
8658c404fffffff,1102,40
8658c4057ffffff,586,59
8658c405fffffff,1451,36
8658c4067ffffff,397,113
8658c406fffffff,461,37
8658c4077ffffff,415,126
8658c4087ffffff,2097,41
8658c408fffffff,1996,42
8658c4097ffffff,1602,34
8658c409fffffff,2589,35
8658c40a7ffffff,688,130
8658c40afffffff,628,94
8658c40b7ffffff,2064,50
8658c40c7ffffff,1758,33
8658c40cfffffff,2466,30
8658c40d7ffffff,3148,32
8658c40dfffffff,2334,30
8658c40e7ffffff,596,34
8658c40efffffff,1624,39
8658c40f7ffffff,1160,37
8658c4107ffffff,935,61
8658c410fffffff,469,36
8658c4117ffffff,1516,37
8658c411fffffff,534,38
8658c4127ffffff,2336,79
8658c412fffffff,916,40
8658c4137ffffff,812,38
8658c4147ffffff,382,77
8658c414fffffff,382,36
8658c4157ffffff,391,73
8658c415fffffff,382,74
8658c4167ffffff,399,38
8658c416fffffff,441,32
8658c4177ffffff,414,35
8658c4187ffffff,881,74
8658c418fffffff,677,39
8658c4197ffffff,1896,48
8658c419fffffff,1305,34
8658c41a7ffffff,809,68
8658c41afffffff,1361,38
8658c41b7ffffff,2381,34
8658c4207ffffff,1168,31
8658c420fffffff,1027,50
8658c4217ffffff,2265,43
8658c421fffffff,1704,32
8658c4227ffffff,779,30
8658c422fffffff,820,41
8658c4237ffffff,904,32
8658c4247ffffff,1203,72
8658c424fffffff,4279,37
8658c4257ffffff,1574,38
8658c425fffffff,3475,33
8658c4267ffffff,861,94
8658c426fffffff,2089,51
8658c4277ffffff,794,401
8658c4287ffffff,2098,45
8658c428fffffff,3183,38
8658c4297ffffff,1106,31
8658c429fffffff,3329,39
8658c42a7ffffff,3580,108
8658c42afffffff,2852,51
8658c42b7ffffff,1443,36
8658c42c7ffffff,7313,32
8658c42cfffffff,3280,34
8658c42d7ffffff,4151,32
8658c42dfffffff,2639,30
8658c42e7ffffff,2051,30
8658c42efffffff,4319,30
8658c42f7ffffff,2227,33
8658c4307ffffff,598,39
8658c430fffffff,722,47
8658c4317ffffff,1634,37
8658c431fffffff,802,31
8658c4327ffffff,424,38
8658c432fffffff,537,44
8658c4337ffffff,583,41
8658c4347ffffff,1609,31
8658c434fffffff,1147,197
8658c4357ffffff,1489,34
8658c435fffffff,1014,180
8658c4367ffffff,704,35
8658c436fffffff,632,33
8658c4377ffffff,1599,46
8658c4387ffffff,2361,110
8658c438fffffff,1794,56
8658c4397ffffff,1195,73
8658c439fffffff,1727,42
8658c43a7ffffff,1586,45
8658c43afffffff,1015,33
8658c43b7ffffff,1939,33
8658c4407ffffff,2798,63
8658c440fffffff,1465,36
8658c4417ffffff,2222,108
8658c441fffffff,1150,47
8658c4427ffffff,3172,42
8658c442fffffff,1720,36
8658c4437ffffff,2847,195
8658c4447ffffff,629,87
8658c444fffffff,757,50
8658c4457ffffff,931,58
8658c445fffffff,736,47
8658c4467ffffff,1058,37
8658c446fffffff,870,194
8658c4477ffffff,967,33
8658c4487ffffff,1877,70
8658c448fffffff,507,43
8658c4497ffffff,3471,84
8658c449fffffff,1107,42
8658c44a7ffffff,4534,97
8658c44afffffff,1209,383
8658c44b7ffffff,3329,62
8658c44c7ffffff,520,123
8658c44cfffffff,1284,34
8658c44d7ffffff,506,96
8658c44dfffffff,1079,33
8658c44e7ffffff,1132,48
8658c44efffffff,1193,61
8658c44f7ffffff,570,86
8658c4507ffffff,2679,56
8658c450fffffff,1859,39
8658c4517ffffff,6137,169
8658c451fffffff,3105,87
8658c4527ffffff,4582,60
8658c452fffffff,3609,50
8658c4537ffffff,4113,66
8658c4547ffffff,1250,30
8658c454fffffff,1486,32
8658c4557ffffff,1767,32
8658c455fffffff,2220,32
8658c4567ffffff,2310,121
8658c456fffffff,3038,88
8658c4577ffffff,2466,34
8658c4587ffffff,4982,46
8658c458fffffff,7281,44
8658c4597ffffff,1970,43
8658c459fffffff,8610,44
8658c45a7ffffff,8041,34
8658c45afffffff,5564,167
8658c45b7ffffff,1788,44
8658c4607ffffff,800,32
8658c460fffffff,790,31
8658c4617ffffff,694,36
8658c461fffffff,797,41
8658c4627ffffff,2160,34
8658c462fffffff,841,35
8658c4637ffffff,1414,36
8658c4647ffffff,1642,28
8658c464fffffff,10197,39
8658c4657ffffff,1358,30
8658c465fffffff,3502,31
8658c4667ffffff,924,34
8658c466fffffff,2057,33
8658c4677ffffff,804,59
8658c4687ffffff,1125,30
8658c468fffffff,3258,34
8658c4697ffffff,1653,36
8658c469fffffff,2385,38
8658c46a7ffffff,740,32
8658c46afffffff,945,42
8658c46b7ffffff,1464,32
8658c46c7ffffff,3664,36
8658c46cfffffff,6259,31
8658c46d7ffffff,1938,49
8658c46dfffffff,1454,31
8658c46e7ffffff,1393,42
8658c46efffffff,7984,31
8658c46f7ffffff,1556,35
8658c4707ffffff,3274,31
8658c470fffffff,2448,37
8658c4717ffffff,1054,32
8658c471fffffff,2051,28
8658c4727ffffff,7534,35
8658c472fffffff,3726,31
8658c4737ffffff,1898,74
8658c4747ffffff,1057,36
8658c474fffffff,740,30
8658c4757ffffff,1384,31
8658c475fffffff,751,45
8658c4767ffffff,1028,41
8658c476fffffff,857,68
8658c4777ffffff,2292,36
8658c4787ffffff,931,39
8658c478fffffff,731,82
8658c4797ffffff,914,31
8658c479fffffff,880,39
8658c47a7ffffff,986,50
8658c47afffffff,1097,29
8658c47b7ffffff,848,33
8658c4807ffffff,3257,41
8658c480fffffff,1938,35
8658c4817ffffff,19389,56
8658c481fffffff,2085,42
8658c4827ffffff,4908,30
8658c482fffffff,1957,30
8658c4837ffffff,5187,36
8658c4847ffffff,510,30
8658c484fffffff,407,28
8658c4857ffffff,742,29
8658c485fffffff,430,29
8658c4867ffffff,561,30
8658c486fffffff,539,30
8658c4877ffffff,791,30
8658c4887ffffff,1079,31
8658c488fffffff,951,33
8658c4897ffffff,1551,31
8658c489fffffff,824,32
8658c48a7ffffff,3507,32
8658c48afffffff,2566,56
8658c48b7ffffff,3556,32
8658c48c7ffffff,581,64
8658c48cfffffff,417,92
8658c48d7ffffff,898,173
8658c48dfffffff,488,89
8658c48e7ffffff,1075,38
8658c48efffffff,527,44
8658c48f7ffffff,1400,35
8658c4907ffffff,3826,32
8658c490fffffff,2556,32
8658c4917ffffff,9112,32
8658c491fffffff,2083,29
8658c4927ffffff,5161,32
8658c492fffffff,5006,31
8658c4937ffffff,4817,32
8658c4947ffffff,1072,30
8658c494fffffff,734,29
8658c4957ffffff,2243,34
8658c495fffffff,859,28
8658c4967ffffff,2853,29
8658c496fffffff,1617,30
8658c4977ffffff,2630,31
8658c4987ffffff,6300,32
8658c498fffffff,5019,32
8658c4997ffffff,6496,33
8658c499fffffff,2898,32
8658c49a7ffffff,10802,40
8658c49afffffff,4236,37
8658c49b7ffffff,48315,51
8658c4a07ffffff,352,30
8658c4a0fffffff,388,29
8658c4a17ffffff,363,29
8658c4a1fffffff,372,33
8658c4a27ffffff,372,34
8658c4a2fffffff,362,31
8658c4a37ffffff,363,30
8658c4a47ffffff,371,130
8658c4a4fffffff,391,77
8658c4a57ffffff,479,32
8658c4a5fffffff,404,135
8658c4a67ffffff,379,163
8658c4a6fffffff,391,431
8658c4a77ffffff,372,33
8658c4a87ffffff,599,30
8658c4a8fffffff,606,38
8658c4a97ffffff,401,51
8658c4a9fffffff,428,32
8658c4aa7ffffff,401,31
8658c4aafffffff,618,34
8658c4ab7ffffff,388,30
8658c4ac7ffffff,425,38
8658c4acfffffff,430,63
8658c4ad7ffffff,406,51
8658c4adfffffff,537,48
8658c4ae7ffffff,641,36
8658c4aefffffff,498,50
8658c4af7ffffff,413,74
8658c4b07ffffff,906,29
8658c4b0fffffff,531,30
8658c4b17ffffff,409,27
8658c4b1fffffff,419,29
8658c4b27ffffff,954,29
8658c4b2fffffff,768,30
8658c4b37ffffff,622,29
8658c4b47ffffff,456,35
8658c4b4fffffff,436,33
8658c4b57ffffff,401,80
8658c4b5fffffff,397,64
8658c4b67ffffff,505,35
8658c4b6fffffff,523,30
8658c4b77ffffff,481,36
8658c4b87ffffff,537,34
8658c4b8fffffff,477,30
8658c4b97ffffff,861,34
8658c4b9fffffff,862,34
8658c4ba7ffffff,382,32
8658c4bafffffff,389,31
8658c4bb7ffffff,400,37
8658c4c07ffffff,3235,30
8658c4c0fffffff,2375,34
8658c4c17ffffff,19340,39
8658c4c1fffffff,2419,32
8658c4c27ffffff,3521,29
8658c4c2fffffff,8302,29
8658c4c37ffffff,1923,29
8658c4c47ffffff,1232,31
8658c4c4fffffff,801,35
8658c4c57ffffff,2419,106
8658c4c5fffffff,1029,39
8658c4c67ffffff,3324,68
8658c4c6fffffff,1073,33
8658c4c77ffffff,6203,28
8658c4c87ffffff,4655,29
8658c4c8fffffff,5966,38
8658c4c97ffffff,2067,35
8658c4c9fffffff,7942,39
8658c4ca7ffffff,8960,33
8658c4cafffffff,4825,36
8658c4cb7ffffff,1988,29
8658c4cc7ffffff,15926,56
8658c4ccfffffff,3598,86
8658c4cd7ffffff,6568,38
8658c4cdfffffff,4235,57
8658c4ce7ffffff,6640,34
8658c4cefffffff,5418,64
8658c4cf7ffffff,6288,43
8658c4d07ffffff,4138,31
8658c4d0fffffff,2493,28
8658c4d17ffffff,3983,32
8658c4d1fffffff,1451,31
8658c4d27ffffff,6123,55
8658c4d2fffffff,3424,33
8658c4d37ffffff,6264,34
8658c4d47ffffff,6502,30
8658c4d4fffffff,6260,34
8658c4d57ffffff,6962,30
8658c4d5fffffff,28915,46
8658c4d67ffffff,2277,45
8658c4d6fffffff,3456,78
8658c4d77ffffff,3291,32
8658c4d87ffffff,17459,95
8658c4d8fffffff,4892,49
8658c4d97ffffff,5588,30
8658c4d9fffffff,3257,32
8658c4da7ffffff,9696,32
8658c4dafffffff,2643,31
8658c4db7ffffff,22366,40
8658c5007ffffff,1334,61
8658c500fffffff,5319,40
8658c5017ffffff,905,165
8658c501fffffff,1326,214
8658c5027ffffff,819,43
8658c502fffffff,1051,115
8658c5037ffffff,1639,141
8658c5047ffffff,570,43
8658c504fffffff,392,226
8658c5057ffffff,1254,36
8658c505fffffff,470,48
8658c5067ffffff,654,75
8658c506fffffff,596,48
8658c5077ffffff,1376,36
8658c5087ffffff,1228,45
8658c508fffffff,3004,69
8658c5097ffffff,890,40
8658c509fffffff,2121,86
8658c50a7ffffff,686,38
8658c50afffffff,1142,76
8658c50b7ffffff,849,34
8658c50c7ffffff,812,38
8658c50cfffffff,480,78
8658c50d7ffffff,1650,55
8658c50dfffffff,779,145
8658c50e7ffffff,2157,46
8658c50efffffff,615,44
8658c50f7ffffff,1833,41
8658c5107ffffff,2296,38
8658c510fffffff,2306,41
8658c5117ffffff,2130,38
8658c511fffffff,4383,60
8658c5127ffffff,900,33
8658c512fffffff,1088,35
8658c5137ffffff,732,28
8658c5147ffffff,1748,43
8658c514fffffff,2245,48
8658c5157ffffff,893,68
8658c515fffffff,1569,42
8658c5167ffffff,1711,60
8658c516fffffff,11518,137
8658c5177ffffff,1342,34
8658c5187ffffff,1144,33
8658c518fffffff,599,42
8658c5197ffffff,871,29
8658c519fffffff,755,56
8658c51a7ffffff,1164,30
8658c51afffffff,1263,34
8658c51b7ffffff,2174,29
8658c5207ffffff,536,103
8658c520fffffff,573,83
8658c5217ffffff,531,72
8658c521fffffff,508,42
8658c5227ffffff,349,94
8658c522fffffff,719,54
8658c5237ffffff,513,44
8658c5247ffffff,2515,40
8658c524fffffff,1512,83
8658c5257ffffff,722,137
8658c525fffffff,947,138
8658c5267ffffff,1560,96
8658c526fffffff,1577,44
8658c5277ffffff,874,39
8658c5287ffffff,572,51
8658c528fffffff,587,90
8658c5297ffffff,1810,52
8658c529fffffff,924,184
8658c52a7ffffff,537,106
8658c52afffffff,494,52
8658c52b7ffffff,588,72
8658c52c7ffffff,1168,252
8658c52cfffffff,613,284
8658c52d7ffffff,1615,85
8658c52dfffffff,776,491
8658c52e7ffffff,562,409
8658c52efffffff,549,290
8658c52f7ffffff,639,146
8658c5307ffffff,622,77
8658c530fffffff,582,92
8658c5317ffffff,373,193
8658c531fffffff,317,121
8658c5327ffffff,2105,109
8658c532fffffff,2392,227
8658c5337ffffff,646,133
8658c5347ffffff,1639,217
8658c534fffffff,2090,81
8658c5357ffffff,1051,246
8658c535fffffff,2767,72
8658c5367ffffff,2087,38
8658c536fffffff,1404,119
8658c5377ffffff,1629,475
8658c5387ffffff,432,290
8658c538fffffff,544,305
8658c5397ffffff,559,56
8658c539fffffff,510,83
8658c53a7ffffff,341,467
8658c53afffffff,363,270
8658c53b7ffffff,337,115
8658c5407ffffff,1702,34
8658c540fffffff,882,36
8658c5417ffffff,761,64
8658c541fffffff,675,30
8658c5427ffffff,1343,30
8658c542fffffff,1719,32
8658c5437ffffff,1936,30
8658c5447ffffff,3954,33
8658c544fffffff,13086,45
8658c5457ffffff,2205,33
8658c545fffffff,4052,38
8658c5467ffffff,1457,35
8658c546fffffff,1973,37
8658c5477ffffff,2177,30
8658c5487ffffff,732,49
8658c548fffffff,781,69
8658c5497ffffff,715,47
8658c549fffffff,1383,82
8658c54a7ffffff,1065,30
8658c54afffffff,561,30
8658c54b7ffffff,1396,42
8658c54c7ffffff,796,52
8658c54cfffffff,1728,145
8658c54d7ffffff,780,66
8658c54dfffffff,1758,98
8658c54e7ffffff,790,38
8658c54efffffff,1995,35
8658c54f7ffffff,614,31
8658c5507ffffff,3817,35
8658c550fffffff,1241,31
8658c5517ffffff,3892,38
8658c551fffffff,1700,32
8658c5527ffffff,10377,78
8658c552fffffff,2204,33
8658c5537ffffff,12324,75
8658c5547ffffff,1157,29
8658c554fffffff,1537,31
8658c5557ffffff,1596,30
8658c555fffffff,3066,31
8658c5567ffffff,823,33
8658c556fffffff,892,30
8658c5577ffffff,1125,32
8658c5587ffffff,2604,29
8658c558fffffff,1751,30
8658c5597ffffff,1446,31
8658c559fffffff,1380,31
8658c55a7ffffff,2172,29
8658c55afffffff,1914,31
8658c55b7ffffff,2293,31
8658c5607ffffff,563,121
8658c560fffffff,519,339
8658c5617ffffff,601,187
8658c561fffffff,466,167
8658c5627ffffff,627,1184
8658c562fffffff,503,265
8658c5637ffffff,746,160
8658c5647ffffff,1412,74
8658c564fffffff,1211,83
8658c5657ffffff,657,125
8658c565fffffff,680,95
8658c5667ffffff,895,335
8658c566fffffff,1873,87
8658c5677ffffff,711,84
8658c5687ffffff,465,67
8658c568fffffff,482,44
8658c5697ffffff,485,59
8658c569fffffff,464,62
8658c56a7ffffff,563,171
8658c56afffffff,453,75
8658c56b7ffffff,558,54
8658c56c7ffffff,443,61
8658c56cfffffff,514,198
8658c56d7ffffff,414,35
8658c56dfffffff,410,38
8658c56e7ffffff,463,84
8658c56efffffff,477,78
8658c56f7ffffff,426,60
8658c5707ffffff,1231,223
8658c570fffffff,1195,71
8658c5717ffffff,2637,302
