iso3c,skill,group,value
PAK,OCU_ISCO08_5,rural,0.7166083964
PAK,OCU_ISCO08_6,rural,1.294034121
PAK,OCU_ISCO08_7,rural,0.7766070398
PAK,OCU_ISCO08_8,rural,0.853646192
PAK,OCU_ISCO08_9,rural,1.092022646
PAN,OCU_ISCO08_1,rural,0.3947262583
PAN,OCU_ISCO08_2,rural,0.5065154866
PAN,OCU_ISCO08_3,rural,0.3467061425
PAN,OCU_ISCO08_4,rural,0.39384251
PAN,OCU_ISCO08_5,rural,0.7227339152
PAN,OCU_ISCO08_6,rural,2.685532904
PAN,OCU_ISCO08_7,rural,0.8951949898
PAN,OCU_ISCO08_8,rural,0.66450302
PAN,OCU_ISCO08_9,rural,1.260113329
PER,OCU_ISCO08_0,rural,0.07654344621
PER,OCU_ISCO08_1,rural,0.2733502952
PER,OCU_ISCO08_2,rural,0.1236389702
PER,OCU_ISCO08_3,rural,0.1787729176
PER,OCU_ISCO08_4,rural,0.1289615967
PER,OCU_ISCO08_5,rural,0.3777108826
PER,OCU_ISCO08_6,rural,3.566109691
PER,OCU_ISCO08_7,rural,0.3685928345
PER,OCU_ISCO08_8,rural,0.350130496
PER,OCU_ISCO08_9,rural,1.39046004
PHL,OCU_ISCO08_0,rural,1.022588716
PHL,OCU_ISCO08_1,rural,0.8062374178
PHL,OCU_ISCO08_2,rural,0.766327967
PHL,OCU_ISCO08_3,rural,0.6514354976
PHL,OCU_ISCO08_4,rural,0.5604826765
PHL,OCU_ISCO08_5,rural,0.8403019369
PHL,OCU_ISCO08_6,rural,1.73335823
PHL,OCU_ISCO08_7,rural,0.8624877955
PHL,OCU_ISCO08_8,rural,0.7454674684
PHL,OCU_ISCO08_9,rural,1.204063539
PLW,OCU_ISCO08_1,rural,0.8767321424
PLW,OCU_ISCO08_2,rural,1.2806067
PLW,OCU_ISCO08_3,rural,1.041893961
PLW,OCU_ISCO08_4,rural,0.4892815759
PLW,OCU_ISCO08_5,rural,0.7006371212
PLW,OCU_ISCO08_6,rural,NA
PLW,OCU_ISCO08_7,rural,0.5300182746
PLW,OCU_ISCO08_8,rural,1.189772823
PLW,OCU_ISCO08_9,rural,1.626155775
PNG,OCU_ISCO08_0,rural,0.4515914597
PNG,OCU_ISCO08_1,rural,0.727062422
PNG,OCU_ISCO08_2,rural,0.9820104265
PNG,OCU_ISCO08_3,rural,0.708056094
PNG,OCU_ISCO08_4,rural,0.464362339
PNG,OCU_ISCO08_5,rural,0.8813330879
PNG,OCU_ISCO08_6,rural,1.191056915
PNG,OCU_ISCO08_7,rural,0.8329906305
PNG,OCU_ISCO08_8,rural,0.963388265
PNG,OCU_ISCO08_9,rural,0.9498355569
POL,OCU_ISCO08_0,rural,0.7845396097
POL,OCU_ISCO08_1,rural,0.7626886506
POL,OCU_ISCO08_2,rural,0.5953209088
POL,OCU_ISCO08_3,rural,0.8090666672
POL,OCU_ISCO08_4,rural,0.8548300052
POL,OCU_ISCO08_5,rural,1.010054485
POL,OCU_ISCO08_6,rural,2.336217868
POL,OCU_ISCO08_7,rural,1.257214696
POL,OCU_ISCO08_8,rural,1.240589999
POL,OCU_ISCO08_9,rural,1.152330934
PRT,OCU_ISCO08_0,rural,0.9790241969
PRT,OCU_ISCO08_1,rural,0.8165897631
PRT,OCU_ISCO08_2,rural,0.5656915025
PRT,OCU_ISCO08_3,rural,0.7529895801
PRT,OCU_ISCO08_4,rural,0.9242338812
PRT,OCU_ISCO08_5,rural,1.091046485
PRT,OCU_ISCO08_6,rural,2.83402578
PRT,OCU_ISCO08_7,rural,1.23657214
PRT,OCU_ISCO08_8,rural,1.386980424
PRT,OCU_ISCO08_9,rural,1.332922324
PRY,OCU_ISCO08_0,rural,0.7147214632
PRY,OCU_ISCO08_1,rural,0.3832711151
PRY,OCU_ISCO08_2,rural,0.4940851625
PRY,OCU_ISCO08_3,rural,0.4053889991
PRY,OCU_ISCO08_4,rural,0.4503892932
PRY,OCU_ISCO08_5,rural,0.7813842903
PRY,OCU_ISCO08_6,rural,2.445659267
PRY,OCU_ISCO08_7,rural,0.9031058829
PRY,OCU_ISCO08_8,rural,0.845791922
PRY,OCU_ISCO08_9,rural,1.104062085
PSE,OCU_ISCO08_0,rural,0.9223655117
PSE,OCU_ISCO08_1,rural,0.8207605452
PSE,OCU_ISCO08_2,rural,0.8974670126
PSE,OCU_ISCO08_3,rural,0.9625441833
PSE,OCU_ISCO08_4,rural,0.7442540668
PSE,OCU_ISCO08_5,rural,0.7020413834
PSE,OCU_ISCO08_6,rural,2.327103764
PSE,OCU_ISCO08_7,rural,1.206236136
PSE,OCU_ISCO08_8,rural,0.8328638579
PSE,OCU_ISCO08_9,rural,1.083976694
ROU,OCU_ISCO08_0,rural,0.6450935182
ROU,OCU_ISCO08_1,rural,0.6412308383
ROU,OCU_ISCO08_2,rural,0.4071461061
ROU,OCU_ISCO08_3,rural,0.4850980576
ROU,OCU_ISCO08_4,rural,0.600219507
ROU,OCU_ISCO08_5,rural,0.865377148
ROU,OCU_ISCO08_6,rural,2.227476248
ROU,OCU_ISCO08_7,rural,1.117750318
ROU,OCU_ISCO08_8,rural,1.176836394
ROU,OCU_ISCO08_9,rural,1.580779449
RUS,OCU_ISCO08_1,rural,0.8275213897
RUS,OCU_ISCO08_2,rural,0.6847452731
RUS,OCU_ISCO08_3,rural,0.8263781431
RUS,OCU_ISCO08_4,rural,0.8613634664
RUS,OCU_ISCO08_5,rural,1.037062001
RUS,OCU_ISCO08_6,rural,3.203829463
RUS,OCU_ISCO08_7,rural,0.9797390082
RUS,OCU_ISCO08_8,rural,1.330075404
RUS,OCU_ISCO08_9,rural,1.624237318
RWA,OCU_ISCO08_0,rural,0.9818294033
RWA,OCU_ISCO08_1,rural,0.3052352209
RWA,OCU_ISCO08_2,rural,0.6782439793
RWA,OCU_ISCO08_3,rural,0.3535454965
RWA,OCU_ISCO08_4,rural,0.3802388351
RWA,OCU_ISCO08_5,rural,0.7689712488
RWA,OCU_ISCO08_6,rural,1.323539018
RWA,OCU_ISCO08_7,rural,0.7448509323
RWA,OCU_ISCO08_8,rural,0.5012440295
RWA,OCU_ISCO08_9,rural,1.141210617
SDN,OCU_ISCO08_0,rural,0.9681775541
SDN,OCU_ISCO08_1,rural,0.5513714565
SDN,OCU_ISCO08_2,rural,0.4451345114
SDN,OCU_ISCO08_3,rural,0.4660855657
SDN,OCU_ISCO08_4,rural,NA
SDN,OCU_ISCO08_5,rural,0.6995197559
SDN,OCU_ISCO08_6,rural,1.423809593
SDN,OCU_ISCO08_7,rural,0.6962088883
SDN,OCU_ISCO08_8,rural,0.6172232948
SDN,OCU_ISCO08_9,rural,0.9856193906
SEN,OCU_ISCO08_0,rural,0.4767373254
SEN,OCU_ISCO08_1,rural,0.3572668169
SEN,OCU_ISCO08_2,rural,0.40692752
SEN,OCU_ISCO08_3,rural,0.3975869732
SEN,OCU_ISCO08_4,rural,0.1471015875
SEN,OCU_ISCO08_5,rural,0.3151189679
SEN,OCU_ISCO08_6,rural,2.013390306
SEN,OCU_ISCO08_7,rural,0.4292442753
SEN,OCU_ISCO08_8,rural,0.6899843301
SEN,OCU_ISCO08_9,rural,0.9648963282
SLE,OCU_ISCO08_0,rural,0.2921823373
SLE,OCU_ISCO08_1,rural,0.2930440289
SLE,OCU_ISCO08_2,rural,0.3639879952
SLE,OCU_ISCO08_3,rural,0.3504287348
SLE,OCU_ISCO08_4,rural,0.7046846291
SLE,OCU_ISCO08_5,rural,0.4793207812
SLE,OCU_ISCO08_6,rural,1.632231108
SLE,OCU_ISCO08_7,rural,0.3824801744
SLE,OCU_ISCO08_8,rural,0.5443991088
SLE,OCU_ISCO08_9,rural,0.6783010694
SLV,OCU_ISCO08_0,rural,2.207891175
SLV,OCU_ISCO08_1,rural,0.2616294944
SLV,OCU_ISCO08_2,rural,0.3597707108
SLV,OCU_ISCO08_3,rural,0.6230564766
SLV,OCU_ISCO08_4,rural,0.3783011544
SLV,OCU_ISCO08_5,rural,0.8280447229
SLV,OCU_ISCO08_6,rural,2.103270725
SLV,OCU_ISCO08_7,rural,0.8297256321
SLV,OCU_ISCO08_8,rural,0.8554621506
SLV,OCU_ISCO08_9,rural,1.475851298
SOM,OCU_ISCO08_0,rural,1.082087549
SOM,OCU_ISCO08_1,rural,1.49827459
SOM,OCU_ISCO08_2,rural,0.5437113678
SOM,OCU_ISCO08_3,rural,0.257990558
SOM,OCU_ISCO08_4,rural,0.2791138211
SOM,OCU_ISCO08_5,rural,0.9007573532
SOM,OCU_ISCO08_6,rural,2.391258078
SOM,OCU_ISCO08_7,rural,0.3752621855
SOM,OCU_ISCO08_8,rural,0.465168965
SOM,OCU_ISCO08_9,rural,1.159180171
SRB,OCU_ISCO08_0,rural,0.8787861906
SRB,OCU_ISCO08_1,rural,0.9645294779
SRB,OCU_ISCO08_2,rural,0.97736893
SRB,OCU_ISCO08_3,rural,0.9655618184
SRB,OCU_ISCO08_4,rural,1.01684488
SRB,OCU_ISCO08_5,rural,0.9755150068
SRB,OCU_ISCO08_6,rural,1.08537567
SRB,OCU_ISCO08_7,rural,0.978323611
SRB,OCU_ISCO08_8,rural,0.9800010746
SRB,OCU_ISCO08_9,rural,1.020885474
STP,OCU_ISCO08_0,rural,1.270645898
STP,OCU_ISCO08_1,rural,1.112349944
STP,OCU_ISCO08_2,rural,1.26014767
STP,OCU_ISCO08_3,rural,1.337610197
STP,OCU_ISCO08_4,rural,1.165934128
STP,OCU_ISCO08_5,rural,0.9851718818
STP,OCU_ISCO08_6,rural,0.7953685478
STP,OCU_ISCO08_7,rural,1.159821791
STP,OCU_ISCO08_8,rural,0.926221017
STP,OCU_ISCO08_9,rural,0.889323085
SVK,OCU_ISCO08_0,rural,1.011364884
SVK,OCU_ISCO08_1,rural,0.7955969137
SVK,OCU_ISCO08_2,rural,0.6728714274
SVK,OCU_ISCO08_3,rural,0.8440249682
SVK,OCU_ISCO08_4,rural,0.9029390084
SVK,OCU_ISCO08_5,rural,1.072807773
SVK,OCU_ISCO08_6,rural,1.546225592
SVK,OCU_ISCO08_7,rural,1.272062921
SVK,OCU_ISCO08_8,rural,1.233989449
SVK,OCU_ISCO08_9,rural,1.232172843
SVN,OCU_ISCO08_0,rural,1.188867152
SVN,OCU_ISCO08_1,rural,0.7853310434
SVN,OCU_ISCO08_2,rural,0.8455850382
SVN,OCU_ISCO08_3,rural,0.9523611678
SVN,OCU_ISCO08_4,rural,0.9925384683
SVN,OCU_ISCO08_5,rural,0.9838203628
SVN,OCU_ISCO08_6,rural,1.633075239
SVN,OCU_ISCO08_7,rural,1.117073202
SVN,OCU_ISCO08_8,rural,1.08928084
SVN,OCU_ISCO08_9,rural,1.087345953
SWE,OCU_ISCO08_0,rural,0.8653797014
SWE,OCU_ISCO08_1,rural,0.9621641543
SWE,OCU_ISCO08_2,rural,0.7142482402
SWE,OCU_ISCO08_3,rural,0.9599283488
SWE,OCU_ISCO08_4,rural,1.029786014
SWE,OCU_ISCO08_5,rural,1.090682335
SWE,OCU_ISCO08_6,rural,1.947057522
SWE,OCU_ISCO08_7,rural,1.505961122
SWE,OCU_ISCO08_8,rural,1.576773277
SWE,OCU_ISCO08_9,rural,1.015369591
SWZ,OCU_ISCO08_0,rural,0.7979997999
SWZ,OCU_ISCO08_1,rural,0.3597671104
SWZ,OCU_ISCO08_2,rural,0.7422880633
SWZ,OCU_ISCO08_3,rural,0.7875655717
SWZ,OCU_ISCO08_4,rural,0.8032855201
SWZ,OCU_ISCO08_5,rural,1.034538716
SWZ,OCU_ISCO08_6,rural,1.444762889
SWZ,OCU_ISCO08_7,rural,1.209125713
SWZ,OCU_ISCO08_8,rural,1.080560113
SWZ,OCU_ISCO08_9,rural,0.9227858048
TGO,OCU_ISCO08_0,rural,0.3126300397
TGO,OCU_ISCO08_1,rural,0.4481964898
TGO,OCU_ISCO08_2,rural,0.4233024758
TGO,OCU_ISCO08_3,rural,0.3655731743
TGO,OCU_ISCO08_4,rural,0.2263813234
TGO,OCU_ISCO08_5,rural,0.6187706244
TGO,OCU_ISCO08_6,rural,1.643664442
TGO,OCU_ISCO08_7,rural,0.6353296119
TGO,OCU_ISCO08_8,rural,0.6036680078
TGO,OCU_ISCO08_9,rural,0.4240609305
THA,OCU_ISCO08_0,rural,0.59596402
THA,OCU_ISCO08_1,rural,0.7166911771
THA,OCU_ISCO08_2,rural,0.6969343238
THA,OCU_ISCO08_3,rural,0.634371403
THA,OCU_ISCO08_4,rural,0.7304563488
THA,OCU_ISCO08_5,rural,0.7603239955
THA,OCU_ISCO08_6,rural,1.503865598
THA,OCU_ISCO08_7,rural,0.9071998998
THA,OCU_ISCO08_8,rural,0.828748869
THA,OCU_ISCO08_9,rural,1.045085844
TLS,OCU_ISCO08_0,rural,0.4990347922
TLS,OCU_ISCO08_1,rural,0.905320229
TLS,OCU_ISCO08_2,rural,0.6939924502
TLS,OCU_ISCO08_3,rural,0.5145880176
TLS,OCU_ISCO08_4,rural,0.6641049659
TLS,OCU_ISCO08_5,rural,0.8404596223
TLS,OCU_ISCO08_6,rural,1.227399922
TLS,OCU_ISCO08_7,rural,0.9024876131
TLS,OCU_ISCO08_8,rural,0.7345558971
TLS,OCU_ISCO08_9,rural,0.9761967956
TON,OCU_ISCO08_0,rural,0.7677046082
TON,OCU_ISCO08_1,rural,0.8290175784
TON,OCU_ISCO08_2,rural,0.9328845431
TON,OCU_ISCO08_3,rural,0.8423288828
TON,OCU_ISCO08_4,rural,0.9015872092
TON,OCU_ISCO08_5,rural,0.9293734988
TON,OCU_ISCO08_6,rural,1.200939777
TON,OCU_ISCO08_7,rural,1.056423923
TON,OCU_ISCO08_8,rural,0.8706845004
TON,OCU_ISCO08_9,rural,1.001366541
TUN,OCU_ISCO08_0,rural,NA
TUN,OCU_ISCO08_1,rural,0.340925761
TUN,OCU_ISCO08_2,rural,0.389325255
TUN,OCU_ISCO08_3,rural,0.367333326
TUN,OCU_ISCO08_4,rural,0.331733501
TUN,OCU_ISCO08_5,rural,0.6963137754
TUN,OCU_ISCO08_6,rural,2.580218988
TUN,OCU_ISCO08_7,rural,0.7938796385
TUN,OCU_ISCO08_8,rural,0.8743769592
TUN,OCU_ISCO08_9,rural,1.526729972
TUR,OCU_ISCO08_1,rural,0.4429065733
TUR,OCU_ISCO08_2,rural,0.3369429095
TUR,OCU_ISCO08_3,rural,0.3434080134
TUR,OCU_ISCO08_4,rural,0.3067473629
TUR,OCU_ISCO08_5,rural,0.5811258676
TUR,OCU_ISCO08_6,rural,2.603859722
TUR,OCU_ISCO08_7,rural,0.6094504085
TUR,OCU_ISCO08_8,rural,0.5937138775
TUR,OCU_ISCO08_9,rural,1.21762434
TZA,OCU_ISCO08_0,rural,0.3351135326
TZA,OCU_ISCO08_1,rural,0.3831658796
TZA,OCU_ISCO08_2,rural,0.2121556445
TZA,OCU_ISCO08_3,rural,0.9277672665
TZA,OCU_ISCO08_4,rural,0.263597274
TZA,OCU_ISCO08_5,rural,0.518268154
TZA,OCU_ISCO08_6,rural,1.244924553
TZA,OCU_ISCO08_7,rural,0.5894231078
TZA,OCU_ISCO08_8,rural,0.4996397706
TZA,OCU_ISCO08_9,rural,0.7550246619
UGA,OCU_ISCO08_0,rural,0.9720970645
UGA,OCU_ISCO08_1,rural,0.701435941
UGA,OCU_ISCO08_2,rural,0.6649276715
UGA,OCU_ISCO08_3,rural,0.6524981568
UGA,OCU_ISCO08_4,rural,0.3784571075
UGA,OCU_ISCO08_5,rural,0.7019849383
UGA,OCU_ISCO08_6,rural,1.162259576
UGA,OCU_ISCO08_7,rural,0.8054665027
UGA,OCU_ISCO08_8,rural,0.7899833389
UGA,OCU_ISCO08_9,rural,0.852135033
URY,OCU_ISCO08_0,rural,0.1479416546
URY,OCU_ISCO08_1,rural,0.4663358722
URY,OCU_ISCO08_2,rural,0.3866110124
URY,OCU_ISCO08_3,rural,0.4481676285
URY,OCU_ISCO08_4,rural,0.3495748509
URY,OCU_ISCO08_5,rural,0.5946371942
URY,OCU_ISCO08_6,rural,7.435001441
URY,OCU_ISCO08_7,rural,0.5678656594
URY,OCU_ISCO08_8,rural,1.060430937
URY,OCU_ISCO08_9,rural,1.504558233
USA,OCU_ISCO08_1,rural,0.9475343258
USA,OCU_ISCO08_2,rural,0.7384846514
USA,OCU_ISCO08_3,rural,0.9572461843
USA,OCU_ISCO08_4,rural,1.002781608
USA,OCU_ISCO08_5,rural,1.043916958
USA,OCU_ISCO08_6,rural,2.332659995
USA,OCU_ISCO08_7,rural,1.272675567
USA,OCU_ISCO08_8,rural,1.356855037
USA,OCU_ISCO08_9,rural,1.187487516
VNM,OCU_ISCO08_0,rural,0.4940904717
VNM,OCU_ISCO08_1,rural,0.5930718984
VNM,OCU_ISCO08_2,rural,0.4691730402
VNM,OCU_ISCO08_3,rural,0.6039034742
VNM,OCU_ISCO08_4,rural,0.5706937221
VNM,OCU_ISCO08_5,rural,0.7306350394
VNM,OCU_ISCO08_6,rural,1.382265175
VNM,OCU_ISCO08_7,rural,1.004184207
VNM,OCU_ISCO08_8,rural,0.9377795909
VNM,OCU_ISCO08_9,rural,1.244574118
VUT,OCU_ISCO08_0,rural,0.8666518065
VUT,OCU_ISCO08_1,rural,0.4813448877
VUT,OCU_ISCO08_2,rural,0.8374836681
VUT,OCU_ISCO08_3,rural,0.5900266358
VUT,OCU_ISCO08_4,rural,0.492752111
VUT,OCU_ISCO08_5,rural,0.7838707659
VUT,OCU_ISCO08_6,rural,1.362121676
VUT,OCU_ISCO08_7,rural,0.8333723852
VUT,OCU_ISCO08_8,rural,0.7361487432
VUT,OCU_ISCO08_9,rural,0.9758364121
WSM,OCU_ISCO08_1,rural,0.6931855613
WSM,OCU_ISCO08_2,rural,0.8155475963
WSM,OCU_ISCO08_3,rural,0.6972728292
WSM,OCU_ISCO08_4,rural,0.8219674965
WSM,OCU_ISCO08_5,rural,0.9312562423
WSM,OCU_ISCO08_6,rural,1.166198625
WSM,OCU_ISCO08_7,rural,0.9983708234
WSM,OCU_ISCO08_8,rural,0.9747212335
WSM,OCU_ISCO08_9,rural,1.039001373
ZMB,OCU_ISCO08_0,rural,0.1933389356
ZMB,OCU_ISCO08_1,rural,0.2665908253
ZMB,OCU_ISCO08_2,rural,0.4969744113
ZMB,OCU_ISCO08_3,rural,0.2310695746
ZMB,OCU_ISCO08_4,rural,0.2497219028
ZMB,OCU_ISCO08_5,rural,0.479235545
ZMB,OCU_ISCO08_6,rural,1.483612728
ZMB,OCU_ISCO08_7,rural,0.4596461192
ZMB,OCU_ISCO08_8,rural,0.2512935075
ZMB,OCU_ISCO08_9,rural,0.7804657837
ZWE,OCU_ISCO08_0,rural,0.443700552
ZWE,OCU_ISCO08_1,rural,0.3240010033
ZWE,OCU_ISCO08_2,rural,0.7022462241
ZWE,OCU_ISCO08_3,rural,0.3098871254
ZWE,OCU_ISCO08_4,rural,0.4303004711
ZWE,OCU_ISCO08_5,rural,0.5396233911
ZWE,OCU_ISCO08_6,rural,1.447249372
ZWE,OCU_ISCO08_7,rural,0.6385415705
ZWE,OCU_ISCO08_8,rural,0.7791573428
ZWE,OCU_ISCO08_9,rural,0.8944717762
