lng,lat,year,value
-84.3147,46.5213,2000,57193
-71.8983,45.402,2000,62814
-79.2366,43.1743,2000,96545
-52.7298,47.5655,2000,67546
-122.8538,49.161,2000,317605
-79.4736,43.7195,2000,3793456
-72.5636,46.3578,2000,77003
-123.041,49.2459,2000,1182567
-123.3626,48.4443,2000,185890
-83.0294,42.3139,2000,190632
-97.1475,49.8918,2000,513734
18.5424,4.3843,2000,719191
15.8763,4.9429,2000,59107
20.8299,13.8266,2000,183813
22.1975,13.4659,2000,99507
20.2808,11.043,2000,100194
18.342,13.2154,2000,81346
18.2114,11.98,2000,57654
15.3751,10.2808,2000,84912
16.8513,8.6703,2000,85672
15.8653,11.8062,2000,54097
15.1414,9.916,2000,96316
15.8006,9.3089,2000,95827
17.5472,8.9174,2000,95355
18.9461,9.4542,2000,50571
16.2999,9.4016,2000,54772
18.69,12.1861,2000,107241
16.0707,8.5712,2000,192063
16.4897,13.6433,2000,65268
15.0722,12.1267,2000,796563
14.9097,9.364,2000,121639
18.3823,9.1423,2000,158337
19.6908,13.2922,2000,77677
-70.3893,-23.6219,2000,265718
-70.2966,-18.473,2000,161093
-68.9263,-22.4532,2000,121258
-73.0227,-36.9338,2000,74703
-72.1035,-36.613,2000,134352
-73.077,-36.7849,2000,466810
-70.322,-27.3704,2000,102201
-73.1567,-37.0041,2000,84063
-71.2373,-34.9818,2000,72736
-70.1308,-20.2382,2000,194657
-71.3057,-29.9326,2000,195156
-72.3524,-37.4698,2000,73493
-73.142,-40.5768,2000,109587
-71.1969,-30.5983,2000,54775
-72.9492,-41.4672,2000,110045
-70.9178,-53.1552,2000,114574
-70.7343,-34.1682,2000,197775
-71.6077,-33.5915,2000,69872
-73.1218,-36.8358,2000,64194
-70.6534,-33.4915,2000,5305308
-71.6546,-35.4308,2000,173260
-72.6035,-38.737,2000,199719
-73.2268,-39.8282,2000,109961
-71.5183,-33.0397,2000,738287
126.975,45.5435,2000,215827
127.477,50.2448,2000,142460
80.2662,41.1715,2000,271360
88.1349,47.8501,2000,51106
105.699,38.8387,2000,69892
78.5474,39.7817,2000,53763
125.3319,46.4111,2000,196109
104.6073,28.8021,2000,181072
114.6104,27.3859,2000,56940
108.7399,34.3198,2000,98719
115.3236,38.4207,2000,62440
111.2184,28.3798,2000,99974
119.6817,30.6329,2000,153220
110.1376,27.3188,2000,92632
109.0324,32.7016,2000,317156
115.6756,23.7067,2000,54208
105.461,25.1078,2000,60772
113.6877,31.2605,2000,224809
102.4868,24.9146,2000,164012
115.5098,38.2309,2000,58550
110.0236,21.4585,2000,74929
117.0582,30.526,2000,533438
119.2075,36.4344,2000,254674
122.9925,41.1103,2000,1305666
105.9384,26.2506,2000,370271
128.9083,43.1079,2000,60576
118.1741,25.0606,2000,169541
112.1658,29.4138,2000,132264
114.3413,36.1005,2000,921795
115.5521,28.8447,2000,62508
119.3005,33.2404,2000,249395
115.3854,25.1345,2000,70164
105.342,30.1048,2000,155259
117.7302,41.3163,2000,65286
104.5564,31.5446,2000,60898
76.1716,39.711,2000,88889
123.4557,48.1275,2000,70160
124.8428,46.4504,2000,57896
108.1695,23.7489,2000,62381
122.8411,45.6129,2000,299481
113.1043,25.8226,2000,122369
126.0869,47.6063,2000,74362
119.375,43.9726,2000,61184
118.6708,43.5255,2000,77459
106.6198,23.8926,2000,96516
106.1234,29.0627,2000,113327
126.4238,41.941,2000,292022
109.59,35.181,2000,68406
111.2925,26.4,2000,105567
104.153,36.5464,2000,227694
113.4119,29.4995,2000,117838
107.248,24.1445,2000,57347
117.2981,39.7189,2000,162726
111.0667,39.0288,2000,182689
115.4821,38.8719,2000,1055181
113.0559,33.8586,2000,59553
107.2044,34.3666,2000,800807
109.6471,28.7107,2000,58108
105.6383,32.3836,2000,66521
132.1914,46.3249,2000,104807
99.1809,25.1257,2000,309225
131.3999,46.566,2000,76313
109.8443,40.6604,2000,1065311
116.0561,27.7645,2000,71795
107.4019,40.7618,2000,320599
106.7813,31.8592,2000,319638
116.3973,39.1098,2000,75362
126.4977,48.2439,2000,119743
106.4221,29.8205,2000,383119
109.141,21.4887,2000,477128
116.3722,39.9275,2000,9635380
110.3462,22.7042,2000,166574
121.8317,29.911,2000,243357
120.756,41.816,2000,143084
109.2131,34.4628,2000,63637
118.6891,39.5077,2000,87784
117.3551,32.9409,2000,621350
123.7614,41.2902,2000,612410
124.1195,41.2983,2000,82493
105.2837,27.301,2000,248562
100.5814,25.8245,2000,81415
119.8205,33.9944,2000,277959
117.6648,39.0191,2000,607703
108.0807,35.0361,2000,67722
118.0013,37.383,2000,272941
106.2257,29.5873,2000,225309
113.3256,32.7276,2000,127844
112.9981,35.1867,2000,249026
109.9774,22.2673,2000,137565
111.2241,21.4911,2000,58760
130.57,45.7563,2000,83540
114.2793,23.1734,2000,142069
116.568,38.0765,2000,146973
118.1339,37.1503,2000,137249
115.5495,38.4818,2000,58492
106.8332,27.5446,2000,120745
115.7769,33.8669,2000,344845
107.5951,34.3217,2000,81786
120.4027,27.5113,2000,221203
105.0493,30.6311,2000,58143
105.936,31.7387,2000,148265
116.8582,38.3042,2000,447899
115.4239,30.248,2000,155509
115.5504,34.8237,2000,163272
110.9824,22.918,2000,183813
113.2078,40.7815,2000,59513
113.5398,26.7935,2000,98058
125.3014,43.8757,2000,2967619
111.6929,29.0396,2000,716172
117.1597,32.4799,2000,94739
113.766,34.2111,2000,125405
124.112,50.425,2000,117738
87.3073,44.0068,2000,303618
118.8355,36.7041,2000,69699
119.4848,25.9836,2000,194077
119.1633,39.7064,2000,105455
113.5746,31.5148,2000,94500
104.9169,28.5832,2000,87076
112.3926,26.4079,2000,125068
116.2275,40.2142,2000,184628
116.7473,36.552,2000,101522
112.989,28.1923,2000,2694511
107.0695,29.8399,2000,229901
120.7631,31.6443,2000,559522
116.3558,25.8403,2000,146157
124.0945,42.7804,2000,102238
119.91,31.0058,2000,201628
111.1926,30.4714,2000,51120
119.392,36.8699,2000,112512
114.6785,35.1845,2000,136484
113.1142,36.1855,2000,524824
119.9606,31.7696,2000,1661068
120.4357,41.5934,2000,516759
128.8715,47.7373,2000,63669
116.3201,23.653,2000,4212863
120.6978,27.9189,2000,76310
111.1731,27.667,2000,66305
105.7314,33.7462,2000,60021
114.684,36.4452,2000,50741
109.935,35.1804,2000,108110
117.9242,40.962,2000,247730
118.1684,40.7696,2000,69080
104.046,30.6723,2000,5486750
116.0098,33.6419,2000,65816
102.8116,24.8821,2000,179031
107.3235,33.1532,2000,102179
106.5428,38.9012,2000,82193
109.0826,35.0783,2000,199591
116.5476,33.2701,2000,111949
116.7782,23.4863,2000,622541
114.8924,26.7949,2000,106525
110.0041,19.7347,2000,80667
117.6864,39.131,2000,264227
115.8981,34.9511,2000,85477
116.2863,30.4392,2000,95725
109.6192,31.3976,2000,100513
119.7854,34.3794,2000,85754
110.1875,28.0086,2000,108043
113.0289,25.8029,2000,231065
115.3679,28.6959,2000,94499
113.8955,29.7302,2000,228149
118.9381,42.2715,2000,676390
112.6095,32.6748,2000,105078
116.243,36.5888,2000,124289
105.7001,28.5923,2000,105461
117.4785,30.6583,2000,168078
120.4298,30.5307,2000,60729
121.4005,31.6323,2000,61831
106.516,29.5454,2000,5282353
118.9232,24.8913,2000,74692
103.6723,30.6338,2000,134083
119.0411,29.6045,2000,75623
119.9841,31.9369,2000,106344
101.5492,25.0402,2000,253346
118.3125,32.3016,2000,359774
111.1246,29.426,2000,103725
121.1384,30.1698,2000,1066926
114.3743,36.366,2000,104293
113.583,23.5471,2000,141200
124.2888,45.499,2000,140295
116.6906,24.3567,2000,77656
119.7455,41.1269,2000,93461
105.6041,27.1465,2000,90410
120.4533,33.1996,2000,184133
107.0234,33.0403,2000,71671
107.9886,23.7363,2000,86117
112.9542,39.0689,2000,59935
122.2025,30.2498,2000,60528
106.8177,30.5195,2000,55057
104.6194,26.7786,2000,53955
110.0157,40.3993,2000,103370
100.1624,25.6944,2000,70424
100.2286,25.5977,2000,264727
109.9327,34.8028,2000,97752
121.5594,38.9379,2000,2214453
121.161,28.0925,2000,61766
115.1484,36.2849,2000,53406
115.1859,33.6469,2000,144780
124.3785,40.1484,2000,727725
110.3254,33.6935,2000,60415
118.4957,31.5618,2000,73719
111.7832,30.8256,2000,170484
111.5087,32.5508,2000,163872
119.5781,32.0071,2000,299808
109.5715,19.5189,2000,190930
120.8216,30.0786,2000,55879
107.6026,28.8784,2000,83661
125.1205,46.5812,2000,310379
122.5123,40.6274,2000,263015
113.2489,40.0543,2000,1311771
116.8981,34.8097,2000,63990
117.0944,35.9722,2000,66914
114.1203,31.5658,2000,130765
117.3797,34.3181,2000,63428
120.5689,49.2403,2000,50272
124.6107,49.7386,2000,83441
101.3229,25.7273,2000,58225
103.5249,30.5834,2000,112639
105.2482,30.5871,2000,145293
114.3565,25.3984,2000,78159
106.0496,30.0991,2000,55613
107.4894,31.2112,2000,599957
107.208,30.7404,2000,178084
105.7211,29.695,2000,77360
118.2416,25.494,2000,58946
125.6997,44.5405,2000,147948
108.1129,28.265,2000,81790
116.7847,28.2224,2000,50500
113.0229,34.4649,2000,109370
107.0025,40.3292,2000,63277
123.3213,41.4238,2000,96809
111.7755,23.1475,2000,65233
119.9621,30.5411,2000,129702
111.7009,28.9434,2000,56612
117.5832,28.9422,2000,52303
104.3868,31.1376,2000,519544
116.3093,37.4456,2000,462116
111.0024,21.5178,2000,149662
111.2929,21.5091,2000,78866
107.3456,30.3315,2000,192713
120.3384,29.9319,2000,61686
123.5563,42.4626,2000,162326
107.5943,37.5908,2000,107999
122.1056,30.0185,2000,199049
115.0221,24.7769,2000,81407
104.6192,35.5808,2000,124042
115.7899,39.2661,2000,62685
117.6819,32.5251,2000,145059
114.9748,38.5243,2000,204504
101.7296,26.5114,2000,113895
115.5397,38.01,2000,70975
116.2466,36.3373,2000,91576
103.182,26.0847,2000,81194
121.164,36.7792,2000,143811
108.6472,19.0954,2000,89230
125.5273,42.6754,2000,73908
124.1502,39.88,2000,114700
119.6187,33.5993,2000,108962
116.5255,37.8877,2000,65370
118.7605,34.5292,2000,168016
110.0089,40.5914,2000,501290
110.5779,27.0632,2000,73232
115.0973,35.2876,2000,75130
131.1201,44.0623,2000,54852
116.4514,35.9311,2000,116944
109.9933,39.8195,2000,282822
118.4788,24.6624,2000,146195
118.8468,33.2063,2000,66799
120.3151,32.8492,2000,294496
116.6094,28.2399,2000,129431
107.9699,21.5497,2000,69824
120.2192,29.272,2000,260505
118.5104,37.4474,2000,275685
118.6535,37.4411,2000,55484
117.0196,30.1007,2000,69244
111.6907,41.522,2000,62013
113.298,22.2069,2000,125158
108.0968,23.9396,2000,65766
103.6398,30.9949,2000,210904
128.2305,43.3655,2000,216159
112.1916,30.9776,2000,158564
121.4925,28.7597,2000,95777
107.8842,28.5244,2000,74043
107.5381,25.8293,2000,60867
107.5116,26.2642,2000,246204
103.495,29.6011,2000,150987
112.3105,22.1852,2000,158299
109.4705,30.2705,2000,308849
106.6292,31.7917,2000,61693
126.0413,41.7884,2000,85215
114.8704,30.3944,2000,397393
118.1946,31.0861,2000,79185
112.9974,33.2559,2000,77493
108.3568,21.7654,2000,96401
116.0741,39.72,2000,175343
110.735,32.0573,2000,75238
125.0944,43.6992,2000,69090
113.2629,39.1898,2000,67855
116.7647,36.1855,2000,177059
117.4531,31.883,2000,150208
117.9698,35.2666,2000,165673
124.0509,40.4467,2000,168903
115.7743,28.1775,2000,78294
107.7202,29.8573,2000,158930
114.2085,36.4705,2000,63512
114.1999,36.4225,2000,174202
107.7196,27.9649,2000,68693
121.4126,29.6692,2000,118534
109.591,27.9506,2000,59169
111.4995,23.4393,2000,54430
116.6396,41.2081,2000,72055
99.9134,24.597,2000,68110
114.4173,35.0415,2000,92649
113.8899,35.3867,2000,74593
118.1584,39.8358,2000,271174
116.1692,23.7624,2000,161504
116.7153,32.709,2000,97075
116.5964,34.6965,2000,139611
107.3937,34.5214,2000,76427
117.5545,32.8692,2000,71396
113.1494,40.4328,2000,75045
113.6463,30.5799,2000,61021
111.7818,37.2663,2000,112084
114.6729,27.8152,2000,99548
120.0231,29.1965,2000,65548
119.6477,27.0936,2000,193684
120.2006,27.332,2000,182786
107.88,34.3666,2000,67535
114.3914,34.055,2000,84079
113.6389,24.8004,2000,119914
132.0274,47.2489,2000,123364
87.9868,44.1538,2000,64706
123.6325,47.1999,2000,190455
115.5845,32.6358,2000,165952
105.6257,23.6288,2000,58715
119.2337,39.8849,2000,55513
119.7888,33.7823,2000,240237
109.1784,34.7496,2000,71879
119.3652,25.7156,2000,331180
107.5089,26.7,2000,64123
114.7824,26.4632,2000,63127
121.3359,37.5464,2000,989304
104.9819,29.1839,2000,191409
123.9216,41.8847,2000,746888
107.9079,22.6351,2000,57045
111.5695,25.5736,2000,70945
121.6716,42.0145,2000,586921
115.8253,32.9008,2000,684584
119.9471,30.0515,2000,207770
126.0283,44.9858,2000,56230
104.2555,25.6744,2000,81277
119.2978,26.0737,2000,2505190
122.3522,40.4011,2000,204263
117.8288,36.0773,2000,157494
88.6059,27.3249,2000,131060
105.3263,34.7526,2000,150794
123.499,47.9175,2000,61708
119.1447,34.8515,2000,189549
114.9463,25.8537,2000,610928
104.5212,28.4414,2000,57105
115.3631,28.4297,2000,138708
115.8643,39.3313,2000,155434
89.1656,42.9438,2000,78778
114.8432,38.0267,2000,117369
118.8781,31.3306,2000,84047
119.8753,32.312,2000,76735
119.7523,36.3714,2000,227019
112.8687,22.8929,2000,190056
112.9289,35.7887,2000,103142
110.6774,26.9603,2000,65444
117.6243,38.8501,2000,88607
116.2343,36.8608,2000,84403
115.7724,38.6884,2000,53151
112.4456,23.0238,2000,66583
114.574,37.6035,2000,59831
119.4404,32.7792,2000,219728
110.8533,21.9181,2000,227226
103.1537,23.3539,2000,182701
113.8231,23.2915,2000,136186
104.7082,28.4524,2000,106906
112.2219,30.0622,2000,151021
115.3899,23.0616,2000,54942
112.9777,34.7528,2000,168808
124.8058,43.5048,2000,163475
116.3074,39.4356,2000,102537
106.6228,30.4774,2000,326103
116.3218,26.8423,2000,72779
119.4143,30.8923,2000,132756
104.2784,30.9798,2000,210444
114.2784,39.7648,2000,52615
105.0564,24.0508,2000,76088
112.4324,23.6337,2000,91333
118.4034,37.042,2000,71166
114.9002,32.0084,2000,117051
113.8205,31.6247,2000,110926
105.8512,32.4449,2000,296779
117.3302,27.5455,2000,62596
113.2859,23.1423,2000,18970258
117.9976,34.4309,2000,77623
118.0277,24.5757,2000,208017
119.3404,34.0936,2000,179877
118.0808,25.012,2000,65898
124.3896,47.8181,2000,57640
115.2821,36.5387,2000,60771
115.4485,36.4828,2000,69979
119.255,34.305,2000,127079
115.9626,37.351,2000,71635
111.6325,32.2667,2000,154596
107.2324,26.5815,2000,60050
109.5993,23.1016,2000,276907
110.2706,25.2656,2000,945599
110.0724,23.3807,2000,150020
106.7021,26.5878,2000,1996447
112.7294,25.7451,2000,131790
112.1697,37.9125,2000,107071
105.8109,28.0424,2000,108405
117.4469,38.8214,2000,341083
116.8226,35.5637,2000,221511
116.207,33.5062,2000,153482
115.5079,35.568,2000,75836
123.5817,39.8957,2000,57574
115.6755,32.191,2000,222363
118.7422,26.5814,2000,110462
112.8554,34.6763,2000,139141
117.3189,33.3194,2000,87188
120.4585,32.539,2000,264245
122.7359,40.8509,2000,381936
102.3999,36.4793,2000,60879
130.3754,42.8771,2000,134930
115.3328,22.9721,2000,253611
119.4887,25.7074,2000,67452
126.9497,47.4596,2000,117959
121.1824,31.8881,2000,252090
120.6862,30.527,2000,181913
102.875,36.3433,2000,57755
107.2518,30.2003,2000,53299
122.1297,40.3021,2000,208725
120.9383,30.5243,2000,118950
121.3657,29.1149,2000,69424
105.6428,36.5644,2000,56065
119.1707,34.615,2000,571294
93.5116,42.8347,2000,177023
110.4399,35.4733,2000,128773
113.8434,30.6531,2000,230360
114.4857,36.597,2000,998495
107.1409,40.8873,2000,76853
109.2175,34.6578,2000,106332
106.3651,29.4976,2000,96278
120.2512,30.2813,2000,4964897
114.0754,30.3186,2000,51513
118.1019,31.7255,2000,71454
111.9601,28.9113,2000,109045
119.2065,36.772,2000,53051
108.5048,32.8927,2000,50460
116.7065,23.2775,2000,57192
126.659,45.7443,2000,3475651
114.2833,35.7513,2000,142410
105.1204,30.4929,2000,50709
108.6486,24.4963,2000,114944
106.2605,29.9878,2000,391475
115.764,29.3387,2000,54408
117.2671,31.8472,2000,3019019
130.2565,47.3058,2000,565407
122.102,41.6878,2000,140743
116.0935,38.4403,2000,102220
105.8306,28.8114,2000,130793
110.7021,35.5907,2000,83436
117.7045,28.3118,2000,57362
128.996,42.5365,2000,88056
120.2994,29.1612,2000,64032
112.946,27.0873,2000,69058
117.594,28.4157,2000,76113
108.7817,32.7365,2000,73169
109.287,37.9611,2000,72087
112.8644,27.2387,2000,97282
130.9226,45.2158,2000,100137
115.6937,37.7363,2000,320518
112.3767,26.9687,2000,137535
112.6013,26.9058,2000,847697
109.2678,22.6917,2000,136462
103.9572,36.0128,2000,52639
114.9326,24.449,2000,69208
111.1482,39.3812,2000,67577
112.9532,22.7699,2000,175188
108.8831,23.8178,2000,53918
117.5344,43.2493,2000,50003
113.5662,37.3274,2000,60236
110.1435,35.2332,2000,57969
114.6833,23.7097,2000,248218
115.4466,35.2497,2000,370284
104.7204,27.1207,2000,56019
111.5534,24.4174,2000,110178
102.9125,34.9921,2000,56641
111.6625,40.8198,2000,1434647
114.6059,31.2831,2000,195159
113.463,29.8182,2000,130940
106.9374,27.7,2000,868046
109.8193,27.1998,2000,90538
120.4464,31.5177,2000,53690
112.9123,31.6696,2000,55756
111.6694,36.2529,2000,101928
103.3734,29.9068,2000,78307
79.927,37.1117,2000,162153
111.3441,35.6146,2000,131180
115.616,24.0653,2000,54493
130.7139,47.0212,2000,63000
114.0061,41.8943,2000,70489
126.741,42.9726,2000,143643
113.2123,23.3908,2000,453027
117.1562,35.8687,2000,51162
114.4067,40.6674,2000,58949
119.1411,33.514,2000,285853
116.7916,33.9755,2000,503144
115.4134,32.4609,2000,115264
112.1775,23.9162,2000,109895
115.5147,40.4044,2000,96352
116.8254,30.7358,2000,74374
113.0959,39.8192,2000,137217
116.6363,40.3129,2000,133304
114.8688,33.7368,2000,180302
119.0192,33.6014,2000,913677
107.3022,36.5709,2000,61714
130.5376,46.2262,2000,75647
117.0975,34.9053,2000,71399
115.0436,32.1396,2000,165147
120.2005,35.9626,2000,389336
114.8789,30.4672,2000,283821
117.3408,38.3719,2000,66277
109.533,19.9092,2000,72799
115.9306,30.0702,2000,130840
114.368,30.8766,2000,137374
120.2237,32.2422,2000,124604
118.3059,29.7139,2000,204365
115.0355,30.1971,2000,951358
121.2547,28.651,2000,312958
102.9291,24.1934,2000,51380
125.3625,41.2766,2000,83806
118.0923,36.9572,2000,101801
113.065,31.8088,2000,50480
112.5592,29.5289,2000,111939
114.6651,30.543,2000,62069
106.6338,35.2118,2000,64120
106.6679,26.431,2000,113037
114.5261,35.5678,2000,187666
106.7723,30.3784,2000,107563
109.4751,28.5856,2000,77486
117.2019,28.286,2000,117094
109.7543,34.4995,2000,80960
112.0793,32.6872,2000,260192
110.6376,21.6596,2000,146779
113.2023,36.1096,2000,75199
118.8082,25.0495,2000,232316
115.789,25.5892,2000,73565
114.7128,22.9875,2000,233149
116.2952,23.0295,2000,222919
102.2443,26.6586,2000,59915
117.5094,37.4784,2000,62119
107.201,29.6255,2000,326426
126.0346,42.682,2000,111822
105.0517,35.6925,2000,60694
112.2438,28.2899,2000,67254
106.6552,26.1344,2000,60976
109.7202,26.8781,2000,52228
113.7953,35.4614,2000,186255
114.4467,22.7785,2000,313440
103.2523,26.4083,2000,79380
114.4172,23.0948,2000,655341
112.3035,31.4353,2000,93993
116.2259,29.7406,2000,89977
126.5918,45.9686,2000,262154
132.9649,45.7659,2000,63236
120.8339,40.7735,2000,473975
119.7374,49.2197,2000,236617
119.6136,25.9935,2000,135607
113.6914,39.6968,2000,104611
113.6503,35.2628,2000,50084
118.4126,31.2615,2000,74625
116.2719,32.3419,2000,93033
116.3337,31.4064,2000,72501
111.7294,36.5726,2000,126934
108.611,34.1109,2000,80301
120.2421,28.8075,2000,72377
120.1033,30.8702,2000,356023
101.9544,36.8372,2000,56323
117.045,28.2478,2000,175273
122.8989,46.7231,2000,85151
120.9024,44.5506,2000,74236
126.1851,41.1268,2000,72302
114.9921,27.1054,2000,120430
114.9187,27.0373,2000,93256
113.2233,33.9723,2000,81139
116.0661,22.8751,2000,103004
112.3643,25.5907,2000,51045
104.3566,30.4363,2000,58480
103.5778,29.743,2000,91568
130.3756,46.8032,2000,565081
118.3143,27.0322,2000,111720
119.8044,40.8152,2000,80869
119.283,29.4772,2000,73527
102.7488,24.3026,2000,78563
119.568,32.4305,2000,257954
111.5746,25.1852,2000,79741
119.4453,25.6005,2000,115213
108.7944,31.2215,2000,66655
117.4675,26.7349,2000,64141
118.5999,28.7241,2000,188177
111.5743,35.4911,2000,58446
120.1492,32.5069,2000,215559
105.4435,28.9375,2000,460127
120.2265,31.9116,2000,367142
104.7528,31.7784,2000,337399
126.5944,42.0704,2000,102306
105.067,28.7323,2000,69716
119.7706,33.471,2000,306026
112.8987,29.8254,2000,211100
119.6496,41.394,2000,122350
131.1401,46.6268,2000,200531
109.7141,30.6049,2000,102820
102.8222,23.6261,2000,117977
104.5432,30.3976,2000,319033
118.1155,27.3385,2000,116305
112.1435,37.5433,2000,65495
127.3374,43.7226,2000,135368
116.1628,24.6553,2000,54781
118.8338,25.3056,2000,52120
120.021,36.2921,2000,270468
113.2392,35.243,2000,603096
120.9242,30.8505,2000,210146
117.4599,34.4351,2000,84304
116.3571,35.4094,2000,94633
120.7554,30.7644,2000,409203
98.2711,39.7909,2000,164404
131.1282,45.254,2000,71661
118.8906,25.2607,2000,176453
115.8251,22.8169,2000,155791
115.3512,33.2679,2000,159519
115.8331,23.433,2000,97336
111.9191,37.0316,2000,146101
126.556,43.8543,2000,1566178
117.0185,36.6614,2000,2592756
102.1766,38.4988,2000,139440
106.402,31.5172,2000,111382
112.8446,35.4973,2000,469886
119.5802,31.7476,2000,194236
108.0595,24.6967,2000,157142
115.3978,27.7618,2000,81334
120.6411,31.9715,2000,99777
118.4093,30.689,2000,108098
113.7087,27.942,2000,65349
108.8023,37.5944,2000,170092
117.1964,29.2975,2000,304941
100.8395,24.4493,2000,50509
100.7056,23.5003,2000,70182
116.9176,38.9327,2000,111666
100.798,22.0219,2000,111657
120.2584,32.015,2000,324070
111.9382,38.3556,2000,55489
112.2112,31.0392,2000,217203
105.7259,35.526,2000,52197
106.4147,23.1358,2000,85513
116.2585,37.6879,2000,52458
114.0463,38.0722,2000,63526
104.067,29.6512,2000,62103
108.8308,34.5301,2000,62454
126.8005,42.3873,2000,54442
104.6803,36.5615,2000,56292
109.6843,26.5756,2000,82514
112.2382,30.3232,2000,958154
116.1037,23.4114,2000,361976
119.0104,33.0185,2000,121664
119.6407,29.1058,2000,491143
113.1166,41.0259,2000,340023
116.5824,35.4087,2000,684944
112.7719,23.0852,2000,66135
117.3865,38.9837,2000,149270
102.596,24.6665,2000,55190
103.2263,22.784,2000,63665
106.2257,27.4643,2000,103602
118.2451,36.7475,2000,54074
121.3287,30.7261,2000,123371
118.7501,24.745,2000,97144
104.4346,30.8298,2000,86029
116.2526,28.3713,2000,120006
116.2954,35.0693,2000,98495
120.6073,27.4357,2000,68813
120.0755,28.6533,2000,93824
112.7378,37.6889,2000,425998
115.0328,38.027,2000,99049
121.1535,41.1179,2000,849194
121.7847,39.0518,2000,56537
110.9716,35.6024,2000,67403
109.7307,28.3073,2000,203617
115.131,27.2133,2000,99547
115.9895,29.7109,2000,531606
98.543,39.7421,2000,175432
125.8372,44.1487,2000,131218
130.966,45.3075,2000,489032
131.13,46.7253,2000,78661
117.1852,36.9755,2000,69665
112.5776,35.0825,2000,225045
117.4003,40.0437,2000,107247
115.5702,37.5447,2000,89604
114.9998,27.142,2000,92116
121.1718,32.3052,2000,162760
115.0325,37.2188,2000,50764
118.8322,35.1812,2000,133789
111.2368,39.8619,2000,121822
104.5065,28.1666,2000,81599
119.1705,31.9471,2000,184596
118.8286,35.5869,2000,175117
116.0765,35.3901,2000,75764
114.3438,34.7983,2000,681289
